feature,mean,std
hsa-miR-143-3p,-0.003690627554263881,0.005637526709767992
hsa-miR-143-5p,-0.0032039549449786042,0.005649270210777468
hsa-miR-144-3p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-144-5p,-0.006407909889957186,0.00584386841111396
hsa-miR-145-5p,0.0,0.0
hsa-miR-1468-5p,0.0,0.0
hsa-miR-146a-5p,-0.00037176828773466397,0.001115304863203992
hsa-miR-146b-3p,0.0,0.0
hsa-miR-146b-5p,0.0,0.0
hsa-miR-148a-3p,-0.007381255108527762,0.00602676955906823
hsa-miR-148a-5p,0.0,0.0
hsa-miR-149-3p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-149-5p,0.0,0.0
hsa-miR-150-5p,-0.001230209184754627,0.0036906275542638806
hsa-miR-151a-5p,-0.009841673478037017,0.004920836739018508
hsa-miR-152-3p,0.0,0.0
hsa-miR-153-3p,-0.008611464293282389,0.005637526709767993
hsa-miR-153-5p,-0.016342595317646515,0.004761498424976245
hsa-miR-15a-5p,-0.003690627554263881,0.005637526709767992
hsa-miR-15b-3p,-0.002460418369509254,0.004920836739018508
hsa-miR-15b-5p,-0.004920836739018508,0.006026769559068229
hsa-miR-16-2-3p,-0.003947491520447932,0.005418590692710191
hsa-miR-16-5p,0.0016734852940072154,0.005464861576701663
hsa-miR-17-3p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-17-5p,-0.0018588414386733199,0.00185884143867332
hsa-miR-181a-2-3p,0.0,0.0
hsa-miR-181a-3p,0.0,0.0
hsa-miR-181a-5p,-0.005549468992937223,0.005537460724534328
hsa-miR-181b-3p,-0.013674260676934424,0.0037120156285138073
hsa-miR-181b-5p,-0.006779678177691872,0.0063069202319548465
hsa-miR-181c-3p,-0.0029741463018773118,0.0014870731509386559
hsa-miR-181c-5p,-0.0029741463018773118,0.0014870731509386559
hsa-miR-181d-5p,-0.0062930055684065735,0.0058111484866653915
hsa-miR-182-5p,-0.009579233038281676,0.008790799755052009
hsa-miR-183-3p,-0.0029741463018773118,0.001487073150938656
hsa-miR-183-5p,-0.0075432591948010885,0.006176775093286509
hsa-miR-184,-0.00037176828773466397,0.001115304863203992
hsa-miR-185-3p,-0.004920836739018508,0.006026769559068229
hsa-miR-185-5p,0.0,0.0
hsa-miR-186-5p,-0.002460418369509254,0.004920836739018508
hsa-miR-187-3p,-0.0029741463018773118,0.0014870731509386559
hsa-miR-188-3p,0.0,0.0
hsa-miR-18a-3p,0.0,0.0
hsa-miR-18a-5p,0.0,0.0
hsa-miR-18b-3p,0.0,0.0
hsa-miR-190a-5p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-190b,-0.0032292172753434654,0.006752049613086647
hsa-miR-1911-5p,0.0,0.0
hsa-miR-191-3p,-0.01803758473978806,0.008016132101752924
hsa-miR-191-5p,-0.009841673478037017,0.004920836739018508
hsa-miR-192-3p,-0.016707260046524154,0.005339413703676645
hsa-miR-192-5p,-0.01596372347105479,0.005104224339739494
hsa-miR-193a-3p,-0.006151045923773135,0.006151045923773134
hsa-miR-193a-5p,0.0016593355655551312,0.003911740701476508
hsa-miR-193b-3p,-0.009726769156486426,0.005811148486665365
hsa-miR-193b-5p,-0.001115304863203992,0.0017036563195282203
hsa-miR-194-3p,-0.001230209184754627,0.0036906275542638806
hsa-miR-194-5p,-0.01596372347105479,0.005104224339739494
hsa-miR-195-3p,0.0,0.0
hsa-miR-195-5p,-0.0059212372806719095,0.006076857599647954
hsa-miR-196a-5p,-0.003947491520447955,0.00620549597845005
hsa-miR-196b-3p,-0.002230609726407984,0.0018212852149962493
hsa-miR-196b-5p,-0.014163341128601847,0.00468177105780823
hsa-miR-197-3p,-0.00677967817769185,0.005534454586389455
hsa-miR-199a-3p,-0.0037176828773466397,0.0
hsa-miR-199a-5p,-0.001230209184754627,0.0036906275542638806
hsa-miR-199b-3p,-0.0029741463018773118,0.0014870731509386559
hsa-miR-199b-5p,-0.0006933994275766242,0.0006933994275766241
hsa-miR-19a-3p,-0.005322080012930053,0.006038106422239088
hsa-miR-19b-1-5p,-0.00037176828773466397,0.001115304863203992
hsa-miR-19b-3p,-0.002832186657243918,0.004860980158494174
hsa-miR-200a-3p,-0.01230209184754627,0.0
hsa-miR-200a-5p,-0.003575723232713268,0.00554760319097507
hsa-miR-200b-3p,0.0,0.0
hsa-miR-200b-5p,-0.009841673478037017,0.004920836739018508
hsa-miR-200c-3p,-0.008638519616365237,0.006026769559068338
hsa-miR-200c-5p,-0.011826158663016794,0.007510662680657783
hsa-miR-203a,-0.008124791683997112,0.006058376583348686
hsa-miR-203b-3p,-0.003690627554263881,0.005637526709767992
hsa-miR-204-3p,0.0,0.0
hsa-miR-204-5p,-0.002230609726407984,0.001821285214996249
hsa-miR-205-5p,-0.010987220206667692,0.007164777913977147
hsa-miR-20a-3p,-0.001115304863203992,0.0017036563195282203
hsa-miR-20a-5p,-0.002735192120576613,0.0016945463780043688
hsa-miR-210-3p,-0.002602378014142648,0.0017036563195282203
hsa-miR-210-5p,-0.001115304863203992,0.0017036563195282203
hsa-miR-212-3p,-0.001973745760223955,0.0037420191410317077
hsa-miR-21-3p,0.0,0.0
hsa-miR-214-3p,-0.001115304863203992,0.0017036563195282203
hsa-miR-214-5p,0.0,0.0
hsa-miR-215-3p,-0.0019737457602239774,0.004811420008197372
hsa-miR-215-5p,-0.016335491758789466,0.005501310218359584
hsa-miR-21-5p,-0.012102952811472289,0.005663123322214213
hsa-miR-216b-5p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-217,0.0,0.0
hsa-miR-218-5p,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0
hsa-miR-219a-5p,0.0,0.0
hsa-miR-221-3p,0.0,0.0
hsa-miR-221-5p,-0.0029741463018773118,0.001487073150938656
hsa-miR-222-3p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-222-5p,-0.00037176828773466397,0.001115304863203992
hsa-miR-223-3p,0.0,0.0
hsa-miR-223-5p,-0.007968035656729234,0.005869404274775651
hsa-miR-22-3p,-0.003832587198897297,0.004389452491187357
hsa-miR-224-3p,-0.0023455140479586188,0.0037120156285137236
hsa-miR-224-5p,0.0007664873959756235,0.0015537522876364863
hsa-miR-22-5p,0.0007114098023189297,0.0007114098023189297
hsa-miR-2355-3p,-0.009841673478037017,0.004920836739018508
hsa-miR-2355-5p,-0.010585210053506388,0.005484965165403595
hsa-miR-23a-3p,-0.00037176828773466397,0.001115304863203992
hsa-miR-23a-5p,-0.005159624563450016,0.005468365748343952
hsa-miR-23b-3p,-0.007381255108527762,0.006026769559068229
hsa-miR-24-1-5p,0.0,0.0
hsa-miR-24-2-5p,-0.0030890506234279693,0.0046529077854754785
hsa-miR-24-3p,-0.003690627554263881,0.005637526709767991
hsa-miR-25-3p,0.0,0.0
hsa-miR-26a-1-3p,-0.003575723232713268,0.00554760319097507
hsa-miR-26a-2-3p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-26a-5p,-0.003203954944978582,0.0047714985770660615
hsa-miR-26b-3p,0.0,0.0
hsa-miR-26b-5p,0.0,0.0
hsa-miR-27a-5p,-0.00886832825946644,0.005180072761233044
hsa-miR-27b-3p,-0.007381255108527762,0.006026769559068229
hsa-miR-27b-5p,-0.009841673478037017,0.004920836739018508
hsa-miR-28-3p,-0.003690627554263881,0.005637526709767992
hsa-miR-28-5p,-0.004920836739018508,0.006026769559068229
hsa-miR-296-5p,-0.002460418369509254,0.004920836739018508
hsa-miR-29a-3p,-0.010956978341241052,0.004843372478941684
hsa-miR-29a-5p,-0.001115304863203992,0.0017036563195282205
hsa-miR-29b-1-5p,-0.009841673478037017,0.004920836739018508
hsa-miR-29b-2-5p,-0.0029682805227959517,0.001652836831888891
hsa-miR-29b-3p,-0.00037176828773466397,0.001115304863203992
hsa-miR-29c-3p,-0.0034608189111626332,0.004538351427118637
hsa-miR-29c-5p,-0.0027172823356933053,0.004735614503389876
hsa-miR-301a-3p,-0.00037176828773466397,0.001115304863203992
hsa-miR-301a-5p,-0.013674260676934424,0.0037120156285138073
hsa-miR-3065-3p,-0.001230209184754627,0.0036906275542638806
hsa-miR-3065-5p,-0.001230209184754627,0.0036906275542638806
hsa-miR-3074-5p,-0.0014870731509386559,0.001821285214996249
hsa-miR-30a-3p,0.0,0.0
hsa-miR-30a-5p,-0.0032039549449786042,0.005649270210777468
hsa-miR-30b-3p,0.0,0.0
hsa-miR-30b-5p,-0.001115304863203992,0.0017036563195282203
hsa-miR-30c-2-3p,-0.003575723232713268,0.00554760319097507
hsa-miR-30c-5p,-0.006151045923773135,0.006151045923773134
hsa-miR-30d-3p,0.0,0.0
hsa-miR-30d-5p,-0.006151045923773135,0.006151045923773134
hsa-miR-30e-3p,-0.0037176828773466397,0.0
hsa-miR-30e-5p,-0.002230609726407984,0.001821285214996249
hsa-miR-3127-5p,-0.003575723232713246,0.004650682307047272
hsa-miR-3130-5p,0.0,0.0
hsa-miR-3131,0.0,0.0
hsa-miR-3150b-3p,-0.014160933286219701,0.0018588414386734307
hsa-miR-3173-5p,0.0,0.0
hsa-miR-3200-3p,-0.002602378014142648,0.0017036563195282203
hsa-miR-320a,-0.0028321866572439403,0.005725048763522309
hsa-miR-320b,-0.0029741463018773118,0.0014870731509386559
hsa-miR-320c,0.0,0.0
hsa-miR-323a-3p,0.0,0.0
hsa-miR-323a-5p,-0.010204449832932783,0.0
hsa-miR-32-3p,-0.0040623958419985454,0.005502862506750817
hsa-miR-324-3p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-324-5p,-0.0005547195420612993,0.0006793899142002672
hsa-miR-32-5p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-326,-0.0014870731509386559,0.0018212852149962493
hsa-miR-328-3p,-0.001115304863203992,0.0017036563195282203
hsa-miR-330-3p,-0.004920836739018508,0.006026769559068229
hsa-miR-330-5p,-0.004920836739018508,0.00602676955906823
hsa-miR-331-3p,-0.009841673478037017,0.004920836739018508
hsa-miR-335-3p,-0.002460418369509254,0.004920836739018508
hsa-miR-335-5p,0.0,0.0
hsa-miR-337-3p,0.0,0.0
hsa-miR-338-3p,0.0,0.0
hsa-miR-338-5p,-0.006151045923773135,0.006151045923773134
hsa-miR-339-3p,0.0,0.0
hsa-miR-33a-5p,-0.009841673478037017,0.004920836739018508
hsa-miR-33b-5p,0.0,0.0
hsa-miR-340-3p,-0.012170871627668601,0.005214853313915449
hsa-miR-340-5p,-0.00555188865603129,0.0060035477074265025
hsa-miR-342-3p,-0.001115304863203992,0.0017036563195282205
hsa-miR-342-5p,0.0019382063593886612,0.0024860834601114737
hsa-miR-345-5p,-0.005062796383651947,0.005710106147279921
hsa-miR-34a-5p,-0.001230209184754627,0.0036906275542638806
hsa-miR-34b-3p,-0.01230209184754627,0.0
hsa-miR-34b-5p,0.0,0.0
hsa-miR-34c-3p,-0.00037176828773466397,0.001115304863203992
hsa-miR-34c-5p,0.0,0.0
hsa-miR-3607-3p,-0.012930724101465074,0.00465290778547549
hsa-miR-3607-5p,-0.002460418369509254,0.004920836739018508
hsa-miR-3613-5p,-0.008554816204930727,0.006405957710080257
hsa-miR-361-3p,0.0,0.0
hsa-miR-3614-5p,0.0,0.0
hsa-miR-361-5p,-0.008611464293282389,0.005637526709767992
hsa-miR-3622a-3p,-0.0014870731509386559,0.001821285214996249
hsa-miR-362-3p,-0.002230609726407984,0.001821285214996249
hsa-miR-362-5p,0.0,0.0
hsa-miR-3648,0.0,0.0
hsa-miR-3651,0.0,0.0
hsa-miR-365a-3p,-0.0018588414386733199,0.00185884143867332
hsa-miR-365b-3p,-0.0018588414386733199,0.00185884143867332
hsa-miR-365b-5p,-0.0080098873624465,0.006059466133974103
hsa-miR-3667-5p,-0.012673860135280957,0.0011153048632040585
hsa-miR-3677-3p,-0.002230609726407984,0.0018212852149962493
hsa-miR-3681-5p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-369-3p,0.0,0.0
hsa-miR-370-3p,-0.002602378014142648,0.0017036563195282203
hsa-miR-374a-3p,-0.001973745760223955,0.0037420191410317077
hsa-miR-374a-5p,-0.002829600637280627,0.0018285507873433402
hsa-miR-374b-3p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-374b-5p,-0.002832186657243918,0.004860980158494174
hsa-miR-374c-5p,-0.002741057899657984,0.001839802856931964
hsa-miR-375,-0.00037176828773466397,0.001115304863203992
hsa-miR-376b-5p,-0.001230209184754627,0.0036906275542638806
hsa-miR-376c-3p,-0.0037176828773466397,0.0
hsa-miR-378a-3p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-378a-5p,-0.004204355486631939,0.002917957180252559
hsa-miR-378c,-0.002460418369509254,0.004920836739018508
hsa-miR-378d,-0.004920836739018508,0.006026769559068229
hsa-miR-379-3p,0.0,0.0
hsa-miR-379-5p,-0.001115304863203992,0.0017036563195282205
hsa-miR-380-3p,-0.013559356355383833,0.004920836739018597
hsa-miR-381-3p,-0.007381255108527762,0.006026769559068229
hsa-miR-3922-3p,-0.00037176828773466397,0.001115304863203992
hsa-miR-3928-3p,-0.004434164129733231,0.006136115714111341
hsa-miR-3943,-0.0037176828773466397,0.0
hsa-miR-409-3p,0.0,0.0
hsa-miR-409-5p,-0.008009887362446521,0.00677231017247535
hsa-miR-410-3p,-0.002460418369509254,0.004920836739018508
hsa-miR-411-3p,0.0,0.0
hsa-miR-411-5p,0.0,0.0
hsa-miR-412-5p,-0.002460418369509254,0.004920836739018508
hsa-miR-421,-0.004062395841998567,0.006279215795912584
hsa-miR-423-3p,-0.001115304863203992,0.0017036563195282203
hsa-miR-423-5p,0.0,0.0
hsa-miR-424-5p,-0.002230609726407984,0.001821285214996249
hsa-miR-425-3p,-0.002602378014142648,0.0017036563195282203
hsa-miR-425-5p,-0.0023455140479586413,0.004788122311487504
hsa-miR-429,0.0,0.0
hsa-miR-431-3p,-0.001230209184754627,0.0036906275542638806
hsa-miR-431-5p,0.0,0.0
hsa-miR-432-5p,0.0,0.0
hsa-miR-433-5p,0.0,0.0
hsa-miR-4449,-0.0029741463018773118,0.0014870731509386559
hsa-miR-4473,-0.004576123774366625,0.003972322016972208
hsa-miR-449a,-0.0037176828773466397,0.0
hsa-miR-449b-3p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-449b-5p,-0.011328746628975738,0.005069743878910662
hsa-miR-449c-5p,0.0,0.0
hsa-miR-450a-5p,-0.0033459145896119757,0.001115304863203992
hsa-miR-450b-5p,0.0,0.0
hsa-miR-451a,-0.0055494689929372456,0.006309558345811091
hsa-miR-452-3p,0.0,0.0
hsa-miR-452-5p,-0.0027351921205766238,0.001975505783042208
hsa-miR-454-3p,-0.001973745760223955,0.0037420191410317077
hsa-miR-455-3p,-0.009240096547201126,0.005534454586389473
hsa-miR-455-5p,-0.00925650107468281,0.006124844827129881
hsa-miR-4652-5p,0.0,0.0
hsa-miR-4661-5p,0.0,0.0
hsa-miR-4662a-5p,-0.001230209184754627,0.0036906275542638806
hsa-miR-4668-3p,-0.0028321866572439403,0.005725048763522309
hsa-miR-4677-3p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-4709-3p,-0.0033459145896119757,0.001115304863203992
hsa-miR-4724-5p,0.0,0.0
hsa-miR-4728-3p,-0.007998591935184707,0.007366124039019051
hsa-miR-4746-5p,0.0,0.0
hsa-miR-4758-3p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-4772-3p,0.0,0.0
hsa-miR-484,-0.003690627554263881,0.005637526709767992
hsa-miR-485-3p,0.0,0.0
hsa-miR-486-5p,0.0,0.0
hsa-miR-487a-5p,0.0,0.0
hsa-miR-487b-3p,0.0,0.0
hsa-miR-489-3p,0.0,0.0
hsa-miR-491-5p,0.0,0.0
hsa-miR-493-5p,-0.002460418369509254,0.004920836739018508
hsa-miR-494-3p,0.0,0.0
hsa-miR-495-3p,0.0,0.0
hsa-miR-496,0.0,0.0
hsa-miR-497-5p,0.0,0.0
hsa-miR-499a-3p,0.0,0.0
hsa-miR-500a-3p,-0.0018588414386733199,0.00185884143867332
hsa-miR-500a-5p,-0.008381655650181207,0.007092214113671773
hsa-miR-500b-5p,0.0,0.0
hsa-miR-501-3p,0.0,0.0
hsa-miR-501-5p,-0.005062796383651947,0.0057101061472799195
hsa-miR-502-3p,-0.0029741463018773118,0.001487073150938656
hsa-miR-503-5p,-0.001230209184754627,0.0036906275542638806
hsa-miR-505-5p,-0.0027172823356932828,0.0036440347804709895
hsa-miR-507,0.0,0.0
hsa-miR-508-3p,-0.004805932417467873,0.0051431315887624
hsa-miR-509-3-5p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-509-3p,0.0,0.0
hsa-miR-511-5p,0.0,0.0
hsa-miR-513a-5p,-0.013789164998485015,0.001821285214996358
hsa-miR-513b-5p,-0.023680065682377592,0.003047005019706495
hsa-miR-513c-5p,-0.01230209184754627,0.0
hsa-miR-514a-3p,-0.010809442223036304,0.008205484211459802
hsa-miR-514a-5p,-0.02219299253143888,0.003296966894630871
hsa-miR-514b-5p,-0.013045628423015643,0.0014870731509387446
hsa-miR-532-3p,-0.010098537444221112,0.006076857599647946
hsa-miR-532-5p,-0.00037176828773466397,0.001115304863203992
hsa-miR-539-5p,-0.0029741463018773118,0.0014870731509386559
hsa-miR-541-3p,0.0,0.0
hsa-miR-541-5p,0.0,0.0
hsa-miR-542-3p,-0.013187588067649147,0.004860980158494265
hsa-miR-542-5p,-0.004920836739018508,0.006026769559068229
hsa-miR-548d-3p,0.0,0.0
hsa-miR-548f-3p,0.0,0.0
hsa-miR-548v,-0.002602378014142648,0.0017036563195282203
hsa-miR-548y,-0.013789164998485015,0.001821285214996358
hsa-miR-550a-3-5p,0.0,0.0
hsa-miR-550a-3p,0.0,0.0
hsa-miR-550a-5p,0.0,0.0
hsa-miR-551a,0.0,0.0
hsa-miR-551b-3p,0.0,0.0
hsa-miR-552-3p,-0.0014870731509386559,0.001821285214996249
hsa-miR-552-5p,-0.0014870731509386559,0.001821285214996249
hsa-miR-5683,0.0,0.0
hsa-miR-5698,-0.0014870731509386559,0.0018212852149962493
hsa-miR-574-3p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-576-5p,0.0,0.0
hsa-miR-577,-0.004691028095917283,0.00590333450188842
hsa-miR-582-3p,-0.001230209184754627,0.0036906275542638806
hsa-miR-582-5p,0.0,0.0
hsa-miR-584-5p,-0.003690627554263881,0.005637526709767991
hsa-miR-585-3p,0.0,0.0
hsa-miR-590-3p,-0.001973745760223955,0.0037420191410317077
hsa-miR-590-5p,-0.002460418369509254,0.004920836739018508
hsa-miR-598-3p,-0.001230209184754627,0.0036906275542638806
hsa-miR-6087,-0.001230209184754627,0.0036906275542638806
hsa-miR-615-3p,-0.0016198872573725987,0.0012329263971819194
hsa-miR-616-3p,0.0,0.0
hsa-miR-616-5p,-0.001230209184754627,0.0036906275542638806
hsa-miR-618,-0.010585210053506388,0.005484965165403595
hsa-miR-624-5p,-0.001230209184754627,0.0036906275542638806
hsa-miR-625-3p,-0.001230209184754627,0.0036906275542638806
hsa-miR-625-5p,0.0,0.0
hsa-miR-627-5p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-628-3p,0.0,0.0
hsa-miR-628-5p,-0.009841673478037017,0.004920836739018508
hsa-miR-629-3p,-0.0009707591986072739,0.0006355110727417861
hsa-miR-629-5p,-0.003559407334386211,0.007531029545350094
hsa-miR-642a-5p,-0.003559407334386211,0.007531029545350094
hsa-miR-6509-5p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-6510-3p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-651-5p,0.0,0.0
hsa-miR-653-5p,-0.007408310431610587,0.0056375267097680945
hsa-miR-656-3p,-0.002460418369509254,0.004920836739018508
hsa-miR-659-5p,0.0,0.0
hsa-miR-660-5p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-664a-3p,-0.003690627554263881,0.005637526709767991
hsa-miR-664a-5p,-0.0014870731509386559,0.0018212852149962493
hsa-miR-668-3p,-0.0007435365754693279,0.0014870731509386559
hsa-miR-671-3p,0.0,0.0
hsa-miR-6720-3p,0.0,0.0
hsa-miR-675-3p,0.0,0.0
hsa-miR-676-3p,-0.0033459145896119757,0.001115304863203992
hsa-miR-6842-3p,-0.002460418369509254,0.004920836739018508
hsa-miR-6892-5p,-0.001115304863203992,0.0017036563195282203
hsa-miR-708-3p,0.0003254174546158617,0.004805708133720584
hsa-miR-708-5p,0.0013216483471745644,0.0020089423355834227
hsa-miR-7-1-3p,0.0,0.0
hsa-miR-744-3p,-0.00469102809591726,0.00506974387891065
hsa-miR-744-5p,0.0,0.0
hsa-miR-758-3p,0.0,0.0
hsa-miR-758-5p,-0.006293005568406595,0.006551068766049367
hsa-miR-7-5p,0.0,0.0
hsa-miR-766-3p,-0.015276238149423759,0.0014870731509387446
hsa-miR-767-5p,0.0,0.0
hsa-miR-769-5p,0.0,0.0
hsa-miR-7706,-0.0007435365754693279,0.0014870731509386559
hsa-miR-7974,0.0,0.0
hsa-miR-802,-0.0014870731509386559,0.0018212852149962493
hsa-miR-873-5p,-0.0037176828773466397,0.0
hsa-miR-874-3p,-0.002602378014142648,0.0017036563195282203
hsa-miR-877-5p,0.0,0.0
hsa-miR-885-5p,-0.002602378014142648,0.0017036563195282203
hsa-miR-887-3p,-0.009841673478037017,0.004920836739018508
hsa-miR-889-3p,-0.007381255108527762,0.006026769559068229
hsa-miR-891a-5p,-0.004920836739018508,0.006026769559068229
hsa-miR-892a,-0.00037176828773466397,0.001115304863203992
hsa-miR-92a-1-5p,-0.0055494689929372456,0.006309558345811091
hsa-miR-92a-3p,0.0,0.0
hsa-miR-92b-3p,-0.004319259808182619,0.006067699807145879
hsa-miR-93-3p,-0.006522814211507799,0.005874158941715463
hsa-miR-934,0.0,0.0
hsa-miR-935,-0.001230209184754627,0.0036906275542638806
hsa-miR-93-5p,-0.00037176828773466397,0.001115304863203992
hsa-miR-9-3p,-0.011098937985874534,0.006026769559068337
hsa-miR-942-3p,-0.00037176828773466397,0.001115304863203992
hsa-miR-942-5p,-0.005094907437997731,0.006013050354801912
hsa-miR-944,9.669071390311368e-05,0.0022210487584672827
hsa-miR-9-5p,-0.009464328716731075,0.009743923577712333
